species	rank_no	name	rank	id
Adineta_ricciae	11	Eurotatoria	class	2816136
Adineta_ricciae	12	Bdelloidea	subclass	44578
Adineta_ricciae	13	Adinetida	order	104779
Adineta_ricciae	14	Adinetidae	family	104780
Adineta_ricciae	15	Adineta	genus	104781
Adineta_ricciae	16	Adineta ricciae	species	249248
Adineta_steineri	1	cellular organisms	no rank	131567
Adineta_steineri	2	Eukaryota	superkingdom	2759
Adineta_steineri	3	Opisthokonta	clade	33154
Adineta_steineri	4	Metazoa	kingdom	33208
Adineta_steineri	5	Eumetazoa	clade	6072
Adineta_steineri	6	Bilateria	clade	33213
Adineta_steineri	7	Protostomia	clade	33317
Adineta_steineri	8	Spiralia	clade	2697495
Adineta_steineri	9	Gnathifera	clade	2697496
Adineta_steineri	10	Rotifera	phylum	10190
Adineta_steineri	11	Eurotatoria	class	2816136
Adineta_steineri	12	Bdelloidea	subclass	44578
Adineta_steineri	13	Adinetida	order	104779
Adineta_steineri	14	Adinetidae	family	104780
Adineta_steineri	15	Adineta	genus	104781
Adineta_steineri	16	Adineta steineri	species	433720
Adineta_vaga	1	cellular organisms	no rank	131567
Adineta_vaga	2	Eukaryota	superkingdom	2759
Adineta_vaga	3	Opisthokonta	clade	33154
Adineta_vaga	4	Metazoa	kingdom	33208
Adineta_vaga	5	Eumetazoa	clade	6072
Adineta_vaga	6	Bilateria	clade	33213
Adineta_vaga	7	Protostomia	clade	33317
Adineta_vaga	8	Spiralia	clade	2697495
Adineta_vaga	9	Gnathifera	clade	2697496
Adineta_vaga	10	Rotifera	phylum	10190
Adineta_vaga	11	Eurotatoria	class	2816136
Adineta_vaga	12	Bdelloidea	subclass	44578
Adineta_vaga	13	Adinetida	order	104779
Adineta_vaga	14	Adinetidae	family	104780
Adineta_vaga	15	Adineta	genus	104781
Adineta_vaga	16	Adineta vaga	species	104782
Aedes_aegypti	1	cellular organisms	no rank	131567
Aedes_aegypti	2	Eukaryota	superkingdom	2759
Aedes_aegypti	3	Opisthokonta	clade	33154
Aedes_aegypti	4	Metazoa	kingdom	33208
Aedes_aegypti	5	Eumetazoa	clade	6072
Aedes_aegypti	6	Bilateria	clade	33213
Aedes_aegypti	7	Protostomia	clade	33317
Aedes_aegypti	8	Ecdysozoa	clade	1206794
Aedes_aegypti	9	Panarthropoda	clade	88770
Aedes_aegypti	10	Arthropoda	phylum	6656
Aedes_aegypti	11	Mandibulata	clade	197563
Aedes_aegypti	12	Pancrustacea	clade	197562
Aedes_aegypti	13	Hexapoda	subphylum	6960
Aedes_aegypti	14	Insecta	class	50557
Aedes_aegypti	15	Dicondylia	clade	85512
Aedes_aegypti	16	Pterygota	subclass	7496
Aedes_aegypti	17	Neoptera	infraclass	33340
Aedes_aegypti	18	Endopterygota	cohort	33392
Aedes_aegypti	19	Diptera	order	7147
Aedes_aegypti	20	Nematocera	suborder	7148
Aedes_aegypti	21	Culicomorpha	infraorder	43786
Aedes_aegypti	22	Culicoidea	superfamily	41827
Aedes_aegypti	23	Culicidae	family	7157
Aedes_aegypti	24	Culicinae	subfamily	43817
Aedes_aegypti	25	Aedini	tribe	1056966
Aedes_aegypti	26	Aedes	genus	7158
Aedes_aegypti	27	Stegomyia	subgenus	53541
Aedes_aegypti	28	Aedes aegypti	species	7159
Aedes_albopictus	1	cellular organisms	no rank	131567
Aedes_albopictus	2	Eukaryota	superkingdom	2759
Aedes_albopictus	3	Opisthokonta	clade	33154
Aedes_albopictus	4	Metazoa	kingdom	33208
Aedes_albopictus	5	Eumetazoa	clade	6072
Aedes_albopictus	6	Bilateria	clade	33213
Aedes_albopictus	7	Protostomia	clade	33317
Aedes_albopictus	8	Ecdysozoa	clade	1206794
Aedes_albopictus	9	Panarthropoda	clade	88770
Aedes_albopictus	10	Arthropoda	phylum	6656
Aedes_albopictus	11	Mandibulata	clade	197563
Aedes_albopictus	12	Pancrustacea	clade	197562
Aedes_albopictus	13	Hexapoda	subphylum	6960
Aedes_albopictus	14	Insecta	class	50557
Aedes_albopictus	15	Dicondylia	clade	85512
Aedes_albopictus	16	Pterygota	subclass	7496
Aedes_albopictus	17	Neoptera	infraclass	33340
Aedes_albopictus	18	Endopterygota	cohort	33392
Aedes_albopictus	19	Diptera	order	7147
Aedes_albopictus	20	Nematocera	suborder	7148
Aedes_albopictus	21	Culicomorpha	infraorder	43786
Aedes_albopictus	22	Culicoidea	superfamily	41827
Aedes_albopictus	23	Culicidae	family	7157
Aedes_albopictus	24	Culicinae	subfamily	43817
Aedes_albopictus	25	Aedini	tribe	1056966
Aedes_albopictus	26	Aedes	genus	7158
Aedes_albopictus	27	Stegomyia	subgenus	53541
Aedes_albopictus	28	Aedes albopictus	species	7160
Aegilops_tauschii	1	cellular organisms	no rank	131567
Aegilops_tauschii	2	Eukaryota	superkingdom	2759
Aegilops_tauschii	3	Viridiplantae	kingdom	33090
Aegilops_tauschii	4	Streptophyta	phylum	35493
Aegilops_tauschii	5	Streptophytina	subphylum	131221
Aegilops_tauschii	6	Embryophyta	clade	3193
Aegilops_tauschii	7	Tracheophyta	clade	58023
Aegilops_tauschii	8	Euphyllophyta	clade	78536
Aegilops_tauschii	9	Spermatophyta	clade	58024
Aegilops_tauschii	10	Magnoliopsida	class	3398
Aegilops_tauschii	11	Mesangiospermae	clade	1437183
Aegilops_tauschii	12	Liliopsida	clade	4447
Aegilops_tauschii	13	Petrosaviidae	subclass	1437197
Aegilops_tauschii	14	commelinids	clade	4734
Aegilops_tauschii	15	Poales	order	38820
Aegilops_tauschii	16	Poaceae	family	4479
Aegilops_tauschii	17	BOP clade	clade	359160
Aegilops_tauschii	18	Pooideae	subfamily	147368
Aegilops_tauschii	19	Triticodae	no rank	1648038
Aegilops_tauschii	20	Triticeae	tribe	147389
Aegilops_tauschii	21	Triticinae	subtribe	1648030
Aegilops_tauschii	22	Aegilops	genus	4480
Aegilops_tauschii	23	Aegilops tauschii	species	37682
Aegithalos_caudatus	1	cellular organisms	no rank	131567
Aegithalos_caudatus	2	Eukaryota	superkingdom	2759
Aegithalos_caudatus	3	Opisthokonta	clade	33154
Aegithalos_caudatus	4	Metazoa	kingdom	33208
Aegithalos_caudatus	5	Eumetazoa	clade	6072
Aegithalos_caudatus	6	Bilateria	clade	33213
Aegithalos_caudatus	7	Deuterostomia	clade	33511
Aegithalos_caudatus	8	Chordata	phylum	7711
Aegithalos_caudatus	9	Craniata	subphylum	89593
Aegithalos_caudatus	10	Vertebrata	clade	7742
Aegithalos_caudatus	11	Gnathostomata	clade	7776
Aegithalos_caudatus	12	Teleostomi	clade	117570
Aegithalos_caudatus	13	Euteleostomi	clade	117571
Aegithalos_caudatus	14	Sarcopterygii	superclass	8287
Aegithalos_caudatus	15	Dipnotetrapodomorpha	clade	1338369
Aegithalos_caudatus	16	Tetrapoda	clade	32523
Aegithalos_caudatus	17	Amniota	clade	32524
Aegithalos_caudatus	18	Sauropsida	clade	8457
Aegithalos_caudatus	19	Sauria	clade	32561
Aegithalos_caudatus	20	Archelosauria	clade	1329799
Aegithalos_caudatus	21	Archosauria	clade	8492
Aegithalos_caudatus	22	Dinosauria	clade	436486
Aegithalos_caudatus	23	Saurischia	clade	436489
Aegithalos_caudatus	24	Theropoda	clade	436491
Aegithalos_caudatus	25	Coelurosauria	clade	436492
Aegithalos_caudatus	26	Aves	class	8782
Aegithalos_caudatus	27	Neognathae	infraclass	8825
Aegithalos_caudatus	28	Passeriformes	order	9126
Aegithalos_caudatus	29	Sylvioidea	superfamily	2116661
Aegithalos_caudatus	30	Aegithalidae	family	73325
Aegithalos_caudatus	31	Aegithalos	genus	73326
Aegithalos_caudatus	32	Aegithalos caudatus	species	73327
Aegotheles_bennettii	1	cellular organisms	no rank	131567
Aegotheles_bennettii	2	Eukaryota	superkingdom	2759
Aegotheles_bennettii	3	Opisthokonta	clade	33154
Aegotheles_bennettii	4	Metazoa	kingdom	33208
Aegotheles_bennettii	5	Eumetazoa	clade	6072
Aegotheles_bennettii	6	Bilateria	clade	33213
Aegotheles_bennettii	7	Deuterostomia	clade	33511
Aegotheles_bennettii	8	Chordata	phylum	7711
Aegotheles_bennettii	9	Craniata	subphylum	89593
Aegotheles_bennettii	10	Vertebrata	clade	7742
Aegotheles_bennettii	11	Gnathostomata	clade	7776
Aegotheles_bennettii	12	Teleostomi	clade	117570
Aegotheles_bennettii	13	Euteleostomi	clade	117571
Aegotheles_bennettii	14	Sarcopterygii	superclass	8287
Aegotheles_bennettii	15	Dipnotetrapodomorpha	clade	1338369
Aegotheles_bennettii	16	Tetrapoda	clade	32523
Aegotheles_bennettii	17	Amniota	clade	32524
Aegotheles_bennettii	18	Sauropsida	clade	8457
Aegotheles_bennettii	19	Sauria	clade	32561
Aegotheles_bennettii	20	Archelosauria	clade	1329799
Aegotheles_bennettii	21	Archosauria	clade	8492
Aegotheles_bennettii	22	Dinosauria	clade	436486
Aegotheles_bennettii	23	Saurischia	clade	436489
Aegotheles_bennettii	24	Theropoda	clade	436491
Aegotheles_bennettii	25	Coelurosauria	clade	436492
Aegotheles_bennettii	26	Aves	class	8782
Aegotheles_bennettii	27	Neognathae	infraclass	8825
Aegotheles_bennettii	28	Caprimulgimorphae	clade	2607030
Aegotheles_bennettii	29	Caprimulgiformes	order	8902
Aegotheles_bennettii	30	Aegothelidae	family	48275
Aegotheles_bennettii	31	Aegotheles	genus	48276
Aegotheles_bennettii	32	Aegotheles bennettii	species	48278
Aethina_tumida	1	cellular organisms	no rank	131567
Aethina_tumida	2	Eukaryota	superkingdom	2759
Aethina_tumida	3	Opisthokonta	clade	33154
Aethina_tumida	4	Metazoa	kingdom	33208
Aethina_tumida	5	Eumetazoa	clade	6072
Aethina_tumida	6	Bilateria	clade	33213
Aethina_tumida	7	Protostomia	clade	33317
Aethina_tumida	8	Ecdysozoa	clade	1206794
Aethina_tumida	9	Panarthropoda	clade	88770
Aethina_tumida	10	Arthropoda	phylum	6656
Aethina_tumida	11	Mandibulata	clade	197563
Aethina_tumida	12	Pancrustacea	clade	197562
Aethina_tumida	13	Hexapoda	subphylum	6960
Aethina_tumida	14	Insecta	class	50557
Aethina_tumida	15	Dicondylia	clade	85512
Aethina_tumida	16	Pterygota	subclass	7496
Aethina_tumida	17	Neoptera	infraclass	33340
Aethina_tumida	18	Endopterygota	cohort	33392
Aethina_tumida	19	Coleoptera	order	7041
Aethina_tumida	20	Polyphaga	suborder	41084
Aethina_tumida	21	Cucujiformia	infraorder	41088
Aethina_tumida	22	Cucujoidea	superfamily	71526
Aethina_tumida	23	Nitidulidae	family	116151
Aethina_tumida	24	Nitidulinae	subfamily	577242
Aethina_tumida	25	Aethina	genus	116152
Aethina_tumida	26	Aethina tumida	species	116153
Agelaius_phoeniceus	1	cellular organisms	no rank	131567
Agelaius_phoeniceus	2	Eukaryota	superkingdom	2759
Agelaius_phoeniceus	3	Opisthokonta	clade	33154
Agelaius_phoeniceus	4	Metazoa	kingdom	33208
Agelaius_phoeniceus	5	Eumetazoa	clade	6072
Agelaius_phoeniceus	6	Bilateria	clade	33213
Agelaius_phoeniceus	7	Deuterostomia	clade	33511
Agelaius_phoeniceus	8	Chordata	phylum	7711
Agelaius_phoeniceus	9	Craniata	subphylum	89593
Agelaius_phoeniceus	10	Vertebrata	clade	7742
Agelaius_phoeniceus	11	Gnathostomata	clade	7776
Agelaius_phoeniceus	12	Teleostomi	clade	117570
Agelaius_phoeniceus	13	Euteleostomi	clade	117571
Agelaius_phoeniceus	14	Sarcopterygii	superclass	8287
Agelaius_phoeniceus	15	Dipnotetrapodomorpha	clade	1338369
Agelaius_phoeniceus	16	Tetrapoda	clade	32523
Agelaius_phoeniceus	17	Amniota	clade	32524
Agelaius_phoeniceus	18	Sauropsida	clade	8457
Agelaius_phoeniceus	19	Sauria	clade	32561
Agelaius_phoeniceus	20	Archelosauria	clade	1329799
Agelaius_phoeniceus	21	Archosauria	clade	8492
Agelaius_phoeniceus	22	Dinosauria	clade	436486
Agelaius_phoeniceus	23	Saurischia	clade	436489
Agelaius_phoeniceus	24	Theropoda	clade	436491
Agelaius_phoeniceus	25	Coelurosauria	clade	436492
Agelaius_phoeniceus	26	Aves	class	8782
Agelaius_phoeniceus	27	Neognathae	infraclass	8825
Agelaius_phoeniceus	28	Passeriformes	order	9126
Agelaius_phoeniceus	29	Passeroidea	superfamily	175121
Agelaius_phoeniceus	30	Icteridae	family	164646
Agelaius_phoeniceus	31	Agelaius	genus	9190
Agelaius_phoeniceus	32	Agelaius phoeniceus	species	39638
Agrilus_planipennis	1	cellular organisms	no rank	131567
Agrilus_planipennis	2	Eukaryota	superkingdom	2759
Agrilus_planipennis	3	Opisthokonta	clade	33154
Agrilus_planipennis	4	Metazoa	kingdom	33208
Agrilus_planipennis	5	Eumetazoa	clade	6072
Agrilus_planipennis	6	Bilateria	clade	33213
Agrilus_planipennis	7	Protostomia	clade	33317
Agrilus_planipennis	8	Ecdysozoa	clade	1206794
Agrilus_planipennis	9	Panarthropoda	clade	88770
Agrilus_planipennis	10	Arthropoda	phylum	6656
Agrilus_planipennis	11	Mandibulata	clade	197563
Agrilus_planipennis	12	Pancrustacea	clade	197562
Agrilus_planipennis	13	Hexapoda	subphylum	6960
Agrilus_planipennis	14	Insecta	class	50557
Agrilus_planipennis	15	Dicondylia	clade	85512
Agrilus_planipennis	16	Pterygota	subclass	7496
Agrilus_planipennis	17	Neoptera	infraclass	33340
Agrilus_planipennis	18	Endopterygota	cohort	33392
Agrilus_planipennis	19	Coleoptera	order	7041
Agrilus_planipennis	20	Polyphaga	suborder	41084
Agrilus_planipennis	21	Elateriformia	infraorder	41087
Agrilus_planipennis	22	Buprestoidea	superfamily	71192
Agrilus_planipennis	23	Buprestidae	family	50527
Agrilus_planipennis	24	Agrilinae	subfamily	261156
Agrilus_planipennis	25	Agrilus	genus	195164
Agrilus_planipennis	26	Agrilus planipennis	species	224129
Ailuropoda_melanoleuca	1	cellular organisms	no rank	131567
Ailuropoda_melanoleuca	2	Eukaryota	superkingdom	2759
Ailuropoda_melanoleuca	3	Opisthokonta	clade	33154
Ailuropoda_melanoleuca	4	Metazoa	kingdom	33208
Ailuropoda_melanoleuca	5	Eumetazoa	clade	6072
Ailuropoda_melanoleuca	6	Bilateria	clade	33213
Ailuropoda_melanoleuca	7	Deuterostomia	clade	33511
Ailuropoda_melanoleuca	8	Chordata	phylum	7711
Ailuropoda_melanoleuca	9	Craniata	subphylum	89593
Ailuropoda_melanoleuca	10	Vertebrata	clade	7742
Ailuropoda_melanoleuca	11	Gnathostomata	clade	7776
Ailuropoda_melanoleuca	12	Teleostomi	clade	117570
Ailuropoda_melanoleuca	13	Euteleostomi	clade	117571
Ailuropoda_melanoleuca	14	Sarcopterygii	superclass	8287
Ailuropoda_melanoleuca	15	Dipnotetrapodomorpha	clade	1338369
Ailuropoda_melanoleuca	16	Tetrapoda	clade	32523
Ailuropoda_melanoleuca	17	Amniota	clade	32524
Ailuropoda_melanoleuca	18	Mammalia	class	40674
Ailuropoda_melanoleuca	19	Theria	clade	32525
Ailuropoda_melanoleuca	20	Eutheria	clade	9347
Ailuropoda_melanoleuca	21	Boreoeutheria	clade	1437010
Ailuropoda_melanoleuca	22	Laurasiatheria	superorder	314145
Ailuropoda_melanoleuca	23	Carnivora	order	33554
Ailuropoda_melanoleuca	24	Caniformia	suborder	379584
Ailuropoda_melanoleuca	25	Ursidae	family	9632
Ailuropoda_melanoleuca	26	Ailuropoda	genus	9645
Ailuropoda_melanoleuca	27	Ailuropoda melanoleuca	species	9646
Aix_galericulata	1	cellular organisms	no rank	131567
Aix_galericulata	2	Eukaryota	superkingdom	2759
Aix_galericulata	3	Opisthokonta	clade	33154
Aix_galericulata	4	Metazoa	kingdom	33208
Aix_galericulata	5	Eumetazoa	clade	6072
Aix_galericulata	6	Bilateria	clade	33213
Aix_galericulata	7	Deuterostomia	clade	33511
Aix_galericulata	8	Chordata	phylum	7711
Aix_galericulata	9	Craniata	subphylum	89593
Aix_galericulata	10	Vertebrata	clade	7742
Aix_galericulata	11	Gnathostomata	clade	7776
Aix_galericulata	12	Teleostomi	clade	117570
Aix_galericulata	13	Euteleostomi	clade	117571
Aix_galericulata	14	Sarcopterygii	superclass	8287
Aix_galericulata	15	Dipnotetrapodomorpha	clade	1338369
Aix_galericulata	16	Tetrapoda	clade	32523
Aix_galericulata	17	Amniota	clade	32524
Aix_galericulata	18	Sauropsida	clade	8457
Aix_galericulata	19	Sauria	clade	32561
Aix_galericulata	20	Archelosauria	clade	1329799
Aix_galericulata	21	Archosauria	clade	8492
Aix_galericulata	22	Dinosauria	clade	436486
Aix_galericulata	23	Saurischia	clade	436489
Aix_galericulata	24	Theropoda	clade	436491
Aix_galericulata	25	Coelurosauria	clade	436492
Aix_galericulata	26	Aves	class	8782
Aix_galericulata	27	Neognathae	infraclass	8825
Aix_galericulata	28	Galloanserae	superorder	1549675
Aix_galericulata	29	Anseriformes	order	8826
Aix_galericulata	30	Anatidae	family	8830
Aix_galericulata	31	Anatinae	subfamily	2068716
Aix_galericulata	32	Aix	genus	8831
Aix_galericulata	33	Aix galericulata	species	8832
Alaudala_cheleensis	1	cellular organisms	no rank	131567
Alaudala_cheleensis	2	Eukaryota	superkingdom	2759
Alaudala_cheleensis	3	Opisthokonta	clade	33154
Alaudala_cheleensis	4	Metazoa	kingdom	33208
Alaudala_cheleensis	5	Eumetazoa	clade	6072
Alaudala_cheleensis	6	Bilateria	clade	33213
Alaudala_cheleensis	7	Deuterostomia	clade	33511
Alaudala_cheleensis	8	Chordata	phylum	7711
Alaudala_cheleensis	9	Craniata	subphylum	89593
Alaudala_cheleensis	10	Vertebrata	clade	7742
Alaudala_cheleensis	11	Gnathostomata	clade	7776
Alaudala_cheleensis	12	Teleostomi	clade	117570
Alaudala_cheleensis	13	Euteleostomi	clade	117571
Alaudala_cheleensis	14	Sarcopterygii	superclass	8287
Alaudala_cheleensis	15	Dipnotetrapodomorpha	clade	1338369
Alaudala_cheleensis	16	Tetrapoda	clade	32523
Alaudala_cheleensis	17	Amniota	clade	32524
Alaudala_cheleensis	18	Sauropsida	clade	8457
Alaudala_cheleensis	19	Sauria	clade	32561
Alaudala_cheleensis	20	Archelosauria	clade	1329799
Alaudala_cheleensis	21	Archosauria	clade	8492
Alaudala_cheleensis	22	Dinosauria	clade	436486
Alaudala_cheleensis	23	Saurischia	clade	436489
Alaudala_cheleensis	24	Theropoda	clade	436491
Alaudala_cheleensis	25	Coelurosauria	clade	436492
Alaudala_cheleensis	26	Aves	class	8782
Alaudala_cheleensis	27	Neognathae	infraclass	8825
Alaudala_cheleensis	28	Passeriformes	order	9126
Alaudala_cheleensis	29	Sylvioidea	superfamily	2116661
Alaudala_cheleensis	30	Alaudidae	family	72205
Alaudala_cheleensis	31	Alaudala	genus	1862150
Alaudala_cheleensis	32	Alaudala cheleensis	species	670337
Albula_glossodonta	1	cellular organisms	no rank	131567
Albula_glossodonta	2	Eukaryota	superkingdom	2759
Albula_glossodonta	3	Opisthokonta	clade	33154
Albula_glossodonta	4	Metazoa	kingdom	33208
Albula_glossodonta	5	Eumetazoa	clade	6072
Albula_glossodonta	6	Bilateria	clade	33213
Albula_glossodonta	7	Deuterostomia	clade	33511
Albula_glossodonta	8	Chordata	phylum	7711
Albula_glossodonta	9	Craniata	subphylum	89593
Albula_glossodonta	10	Vertebrata	clade	7742
Albula_glossodonta	11	Gnathostomata	clade	7776
Albula_glossodonta	12	Teleostomi	clade	117570
Albula_glossodonta	13	Euteleostomi	clade	117571
Albula_glossodonta	14	Actinopterygii	superclass	7898
Albula_glossodonta	15	Actinopteri	class	186623
Albula_glossodonta	16	Neopterygii	subclass	41665
Albula_glossodonta	17	Teleostei	infraclass	32443
Albula_glossodonta	18	Elopocephalai	clade	1489340
Albula_glossodonta	19	Elopocephala	clade	186624
Albula_glossodonta	20	Elopomorpha	clade	32521
Albula_glossodonta	21	Albuliformes	order	54906
Albula_glossodonta	22	Albulidae	family	54907
Albula_glossodonta	23	Albulinae	subfamily	121282
Albula_glossodonta	24	Albula	genus	54908
Albula_glossodonta	25	Albula glossodonta	species	121402
Albula_goreensis	1	cellular organisms	no rank	131567
Albula_goreensis	2	Eukaryota	superkingdom	2759
Albula_goreensis	3	Opisthokonta	clade	33154
Albula_goreensis	4	Metazoa	kingdom	33208
Albula_goreensis	5	Eumetazoa	clade	6072
Albula_goreensis	6	Bilateria	clade	33213
Albula_goreensis	7	Deuterostomia	clade	33511
Albula_goreensis	8	Chordata	phylum	7711
Albula_goreensis	9	Craniata	subphylum	89593
Albula_goreensis	10	Vertebrata	clade	7742
Albula_goreensis	11	Gnathostomata	clade	7776
Albula_goreensis	12	Teleostomi	clade	117570
Albula_goreensis	13	Euteleostomi	clade	117571
Albula_goreensis	14	Actinopterygii	superclass	7898
Albula_goreensis	15	Actinopteri	class	186623
Albula_goreensis	16	Neopterygii	subclass	41665
Albula_goreensis	17	Teleostei	infraclass	32443
Albula_goreensis	18	Elopocephalai	clade	1489340
Albula_goreensis	19	Elopocephala	clade	186624
Albula_goreensis	20	Elopomorpha	clade	32521
Albula_goreensis	21	Albuliformes	order	54906
Albula_goreensis	22	Albulidae	family	54907
Albula_goreensis	23	Albulinae	subfamily	121282
Albula_goreensis	24	Albula	genus	54908
Albula_goreensis	25	Albula goreensis	species	1534307
Aleadryas_rufinucha	1	cellular organisms	no rank	131567
Aleadryas_rufinucha	2	Eukaryota	superkingdom	2759
Aleadryas_rufinucha	3	Opisthokonta	clade	33154
Aleadryas_rufinucha	4	Metazoa	kingdom	33208
Aleadryas_rufinucha	5	Eumetazoa	clade	6072
Aleadryas_rufinucha	6	Bilateria	clade	33213
Aleadryas_rufinucha	7	Deuterostomia	clade	33511
Aleadryas_rufinucha	8	Chordata	phylum	7711
Aleadryas_rufinucha	9	Craniata	subphylum	89593
Aleadryas_rufinucha	10	Vertebrata	clade	7742
Aleadryas_rufinucha	11	Gnathostomata	clade	7776
Aleadryas_rufinucha	12	Teleostomi	clade	117570
Aleadryas_rufinucha	13	Euteleostomi	clade	117571
Aleadryas_rufinucha	14	Sarcopterygii	superclass	8287
Aleadryas_rufinucha	15	Dipnotetrapodomorpha	clade	1338369
Aleadryas_rufinucha	16	Tetrapoda	clade	32523
Aleadryas_rufinucha	17	Amniota	clade	32524
Aleadryas_rufinucha	18	Sauropsida	clade	8457
Aleadryas_rufinucha	19	Sauria	clade	32561
Aleadryas_rufinucha	20	Archelosauria	clade	1329799
Aleadryas_rufinucha	21	Archosauria	clade	8492
Aleadryas_rufinucha	22	Dinosauria	clade	436486
Aleadryas_rufinucha	23	Saurischia	clade	436489
Aleadryas_rufinucha	24	Theropoda	clade	436491
Aleadryas_rufinucha	25	Coelurosauria	clade	436492
Aleadryas_rufinucha	26	Aves	class	8782
Aleadryas_rufinucha	27	Neognathae	infraclass	8825
Aleadryas_rufinucha	28	Passeriformes	order	9126
Aleadryas_rufinucha	29	Corvoidea	superfamily	192204
Aleadryas_rufinucha	30	Pachycephalidae	subfamily	254526
Aleadryas_rufinucha	31	Aleadryas	genus	461237
Aleadryas_rufinucha	32	Aleadryas rufinucha	species	461220
Alectura_lathami	1	cellular organisms	no rank	131567
Alectura_lathami	2	Eukaryota	superkingdom	2759
Alectura_lathami	3	Opisthokonta	clade	33154
Alectura_lathami	4	Metazoa	kingdom	33208
Alectura_lathami	5	Eumetazoa	clade	6072
Alectura_lathami	6	Bilateria	clade	33213
Alectura_lathami	7	Deuterostomia	clade	33511
Alectura_lathami	8	Chordata	phylum	7711
Alectura_lathami	9	Craniata	subphylum	89593
Alectura_lathami	10	Vertebrata	clade	7742
Alectura_lathami	11	Gnathostomata	clade	7776
Alectura_lathami	12	Teleostomi	clade	117570
Alectura_lathami	13	Euteleostomi	clade	117571
