species	tRNA_GFF	prop_cds_expressed	nb_genes	nb_genes_filtered	nb_codon_not_decoded	rho_aa_fpkm	pval_aa_fpkm	rho_gc3_gci	pval_gc3_gci	g_abond_ag	c_duc_ic	gc3	var_gc3	gci	std_gci	var_gci	nb_aa_POC1	nb_genes_per_bins_POC1	nb_busco_POC1	S_POC1	expressed_overused_POC1	expressed_overused_background_POC1	constraint_overused_POC1	nb_aa_POC2	nb_genes_per_bins_POC2	nb_busco_POC2	S_POC2	expressed_overused_POC2	expressed_overused_background_POC2	constraint_overused_POC2	nb_aa_POCs	nb_genes_per_bins_POCs	nb_busco_POCs	S_POCs	expressed_overused_POCs	expressed_overused_background_POCs	constraint_overused_POCs
Dinoponera_quadriceps	TRUE	0.910149592880136	11048	9613	0	0.728859447897416	0.000267096657478177	0.737211488054435	0	0.8	0.142857142857143	0.578026656969733	0.0234530923777005	0.354682791724659	0.000772673890189559	0.00540128463743329	12	192.26	947	0.101365339225645	2.459	2.046	0.806826787398698	6	192.26	947	-0.262977574321172	-6.42699999999999	-3.315	3.6351397936128	18	192.26	947	0.0313469724069791	0.761999999999996	1.835	1.31341842066833
Gekko_japonicus	TRUE	0.87371890919988	19476	14578	0	0.604966311213022	0.00471329932255597	0.787045589504473	0	0.230769230769231	0.714285714285714	0.572450073050086	0.0211416006795453	0.459268318445997	0.000389183876997024	0.00206475847643997	13	291.56	905	0.0650237120842714	1.605	2.185	2.08269463462509	5	291.56	905	0.0432080035626233	1.051	1.973	-3.00261621547382	18	291.56	905	0.0585966170067282	1.458	2.149	2.18538111483612
Pantherophis_guttatus	TRUE	0.885445908011229	19907	16402	0	0.741418245821552	0.000183372670671642	0.760927342379919	0	0.416666666666667	0.923076923076923	0.513789551406433	0.0208833871230527	0.411069399988618	0.000473529063242836	0.003438563580236	14	328.04	948	0.100160821807871	2.503	2.734	1.60268647556792	4	328.04	948	0.22660723946225	5.659	5.155	-3.20569981270708	18	328.04	948	0.119732485066061	2.99200000000001	3.206	1.03023447043972
Hermetia_illucens	TRUE	0.780330222541278	14004	10870	0	0.904639409801862	0.0000000436244108844205	0.144644673827508	0.00000000000000000000000000000000000000000000000402235994173736	0.25	0.933333333333333	0.426604058160408	0.00637848653528635	0.395308256459635	0.000544931185758243	0.00298434747197944	12	217.4	961	0.713275791896541	17.276	16.21	2.92984962421801	6	217.4	961	0.86380221118875	21.222	23.445	2.9026128143107	18	217.4	961	0.751794850156315	18.293	18.352	2.99319369653229
Scaptodrosophila_lebanonensis	TRUE	0.803591303702604	13655	10830	0	0.874392062749156	0.000000464510850384983	0.367969640613246	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000191463785391836	0.7	0.733333333333333	0.545020079626311	0.00679919640915459	0.336186217899144	0.000558345878218353	0.0029320098759988	12	216.6	941	0.656718757666859	15.717	16.184	4.93744303932814	6	216.6	941	0.560759746207	13.893	14.158	2.51336050062772	18	216.6	941	0.641241196944326	15.508	15.886	4.20917713809162
Zootoca_vivipara	TRUE	0.898614674191893	20278	17514	0	0.595104633451366	0.00564014940700816	0.742554389170816	0	0.461538461538462	0.6	0.567960599025906	0.0185733636008863	0.441648855836663	0.0002913632640182	0.00138298455843066	12	350.28	932	0.136102384950432	3.36	3.812	0.366212816104177	6	350.28	932	0.0489721667063497	1.198	1.97	-1.83902728358532	18	350.28	932	0.120415834631899	3	3.543	0.703314471260267
Manis_javanica	TRUE	0.838516684718139	20676	16258	0	0.564532321355152	0.00951009122254488	0.838389313539113	0	0.5	0.333333333333333	0.611354455895179	0.0244328475535447	0.458147217630987	0.00074760914661454	0.00848327920115191	10	325.16	781	0.152045716152366	3.60699999999999	3.24199999999999	5.18093559505468	6	325.16	781	-0.00591452027283196	-0.142999999999993	-1.86099999999999	-1.30094796472046	16	325.16	781	0.126237579316917	3.01600000000001	2.22500000000001	3.16913828723728
Sander_lucioperca	TRUE	0.810893637886651	24727	19845	0	0.746707288164591	0.000155525179777909	0.406458872957077	0	0.583333333333333	0.9	0.619936727642555	0.00825836972495353	0.386290494287631	0.000219558756798529	0.000907671671896937	14	396.9	926	0.215487228987727	5.324	5.254	3.02313535641033	3	396.9	926	0.105162813957168	2.478	3.328	1.77753610085895	17	396.9	926	0.196091692772984	4.877	4.939	2.99748164684436
Colossoma_macropomum	TRUE	0.670088589787461	26670	17624	0	0.758931982967297	0.000104648193626729	0.437785944433402	0	0.307692307692308	0.846153846153846	0.60182086071309	0.00860165222667005	0.376207991136958	0.000185399086474146	0.000579147665501532	12	352.48	897	-0.0402950185506915	-0.947999999999999	-0.0369999999999981	-2.46957059866824	6	352.48	897	0.204441096780242	4.76799999999999	5.49499999999999	1.1108383970659	18	352.48	897	-0.00150948031935033	-0.0370000000000037	0.820999999999994	-0.490683578956401
Perca_fluviatilis	TRUE	0.894570655294021	25021	21815	0	0.70853709410822	0.000471241544220902	0.38750816001789	0	0.307692307692308	1	0.621062901886193	0.00895639580171436	0.386177421255296	0.000204798967210313	0.000860201131446159	15	436.3	900	0.173658858883367	4.32900000000001	4.454	1.80558381094678	3	436.3	900	0.262183894651409	5.84	5.28	5.04255751625351	18	436.3	900	0.17442103323735	4.357	4.367	2.52981463236652
Periophthalmus_magnuspinnatus	TRUE	0.0201628352490421	21306	421	0	0.622272561409414	0.00339103799188676	0.460737702481591	0.0000000000000000000000883094319627048	0.384615384615385	0.692307692307692	0.582416298635827	0.00886595688468893	0.36497007693479	0.00158353916930564	0.00102059169439516	12	8.42	918	0.0772184007395181	1.92999999999999	2.16899999999999	1.9177359531233	6	8.42	918	0.168846366248771	3.99900000000001	5.98800000000001	-0.321592344749065	18	8.42	918	0.104219427189853	2.596	3.50199999999999	2.00554149970093
Ophiophagus_hannah	FALSE	0.766371264998824	18445	9772	0	0.661129890285997	0.00150377874922519	0.757141854427614	0	0.555555555555556	0.866666666666667	0.498653110111688	0.0169355190803155	0.403108010249769	0.000673553148162087	0.0041411348425466	11	195.44	755	0.141105259045389	3.48700000000001	3.40700000000002	-0.198739987230421	6	195.44	755	0.106626480521024	2.664	3.008	-1.15972591464566	17	195.44	755	0.13580669632571	3.37500000000001	3.54600000000001	-0.547808012549609
Crotalus_tigris	TRUE	0.829970881863561	19653	15962	0	0.719509479221801	0.000348895145547798	0.774482205440448	0	0.444444444444444	0.933333333333333	0.51412146300834	0.0223343997492425	0.410636215484957	0.000498397464441952	0.00372798768869301	11	319.24	949	0.0951657717097341	2.158	1.65200000000001	3.82469425739286	6	319.24	949	0.170346484205175	4.256	3.053	-3.44838427767077	17	319.24	949	0.12666312604662	2.991	2.476	1.61892924661587
Thamnophis_elegans	TRUE	0.793048098743566	18900	14328	0	0.638495112120934	0.00244690558293717	0.760623917026483	0	0.5	0.785714285714286	0.520150987663486	0.022916420124702	0.418459270923561	0.000535713005448887	0.00387807457631026	13	286.56	870	0.0511173539470848	1.261	1.215	3.55435180040749	5	286.56	870	0.108069545868569	2.701	1.363	-4.31588717445565	18	286.56	870	0.0648031178655751	1.606	1.34	2.12166900436159
Naja_naja	FALSE	0.790805650013079	23071	12093	0	0.654096564627712	0.00175668154305007	0.74905431466158	0	0.5	0.333333333333333	0.51782958694151	0.0214577043108532	0.414108460609336	0.000612971798187794	0.00425406516407964	11	241.86	901	0.0566808555117677	1.415	2.521	2.71170798301428	6	241.86	901	-0.109776127457008	-2.74300000000001	-0.792000000000009	-3.15554715852491	17	241.86	901	0.0332420490504385	0.830000000000003	2.244	1.76048807955406
Aquila_chrysaetos	TRUE	0.902205703144041	16702	14807	0	0.6305095926567	0.00287969078033109	0.881201451013337	0	0.5	1	0.590959685706277	0.0301576560648737	0.471498268568165	0.000937248329066004	0.0123481527872474	11	296.14	799	0.242012916558367	6.031	5.63	2.61776495347366	6	296.14	799	0.392311763566653	9.17699999999999	4.63899999999999	2.08665967716831	17	296.14	799	0.270031903597689	6.693	5.82300000000001	2.59030401174054
Catharus_ustulatus	TRUE	0.925042178838274	16929	15352	0	0.514525786708304	0.020277576909566	0.803202256037564	0	0.666666666666667	1	0.634777366858969	0.0289662913236307	0.46659540187182	0.000773269555293418	0.00863912099271589	12	307.04	835	0.289698452067405	7.08500000000001	6.49000000000001	2.11491871622381	6	307.04	835	0.188725638576824	4.337	4.076	3.14325118169262	18	307.04	835	0.273210161713177	6.628	6.004	2.39055994614969
Corvus_cornix	TRUE	0.941014799154334	14435	13353	0	0.735180759073148	0.000221600609666462	0.860142863105819	0	0.7	0.928571428571429	0.610298812749211	0.0269498268994257	0.461129832665424	0.00083518277193187	0.00879794920131361	12	267.06	727	0.301915892171879	7.05399999999999	5.32399999999998	0.607724418893895	6	267.06	727	0.269505353112322	6.291	4.727	1.88877297014892	18	267.06	727	0.298729190375701	6.98300000000001	5.172	0.733439637392539
Hirundo_rustica	TRUE	0.872879677909049	15516	13225	0	0.713231383438303	0.000415055545828353	0.863151422059581	0	0.5	1	0.628473058628604	0.0291000832379062	0.469217227751898	0.000876967264828397	0.00963108344117986	11	264.5	788	0.365679314100876	8.85800000000001	7.40000000000001	3.3392233797335	6	264.5	788	0.323409362902894	7.355	5.502	2.90735030626763	17	264.5	788	0.356884042868806	8.56199999999999	6.95099999999999	3.44713247895351
Panthera_leo	TRUE	0.883152884565092	19491	16885	0	0.708051366730663	0.000477407543368606	0.855095835023082	0	0.5	0.333333333333333	0.622915259307933	0.0268794967818063	0.470779518064197	0.000746277763044029	0.00850377179860616	13	337.7	782	0.0749691076643364	1.874	2.625	0.746114513822531	5	337.7	782	-0.102604463486676	-2.43899999999999	-1.00399999999999	-0.0433668993976958	18	337.7	782	0.0488557029447843	1.22	2.123	0.685363359105601
Pteropus_giganteus	TRUE	0.76450981429554	19574	14450	0	0.668679297078543	0.0012670661160696	0.869913209630168	0	0.272727272727273	0.5	0.60841374595242	0.0270861118694766	0.450110625303318	0.00084689508103304	0.00974143522157124	14	289	797	-0.00984111118175102	-0.235000000000002	0.344999999999995	-3.71533749818744	4	289	797	0.0109702718046482	0.264000000000009	0.684000000000012	-1.29844142955968	18	289	797	0.00369005575693387	0.0900000000000012	0.574000000000002	-2.89224638843382
Myotis_brandtii	TRUE	0.833025881826821	19988	14902	0	0.323530883804908	0.164082669310644	0.849381151669193	0	0.545454545454545	0.8	0.617338807473959	0.0277523758006166	0.469007930638254	0.000767092644205007	0.00820214144849562	14	298.04	709	0.160502919095678	3.849	2.967	0.331860507641664	4	298.04	709	-0.00369780537997849	-0.0879999999999992	1.26500000000001	0.11370520039995	18	298.04	709	0.141134461226592	3.383	2.818	0.189885997913034
Phascolarctos_cinereus	TRUE	0.656227315150887	19945	12656	0	0.85520751103675	0.0000015515977736593	0.813168568504124	0	0.307692307692308	0.833333333333333	0.542467934751014	0.0188211665569055	0.42613552019306	0.000609613210988257	0.0044509917539957	13	253.12	781	0.059430511675788	1.463	0.894999999999996	-0.990645381082214	5	253.12	781	0.181768317148478	4.525	4.219	-0.612435455761751	18	253.12	781	0.0811084114217676	2.009	1.602	-0.727520335701984
Trichechus_manatus	TRUE	0.705377063810799	19108	12646	0	0.737674538710987	0.000205571135198273	0.862288050334853	0	0.166666666666667	0.111111111111111	0.578493767191976	0.0253014453371822	0.441318688316846	0.000707343758321714	0.00593947906941592	15	252.92	842	0.0419200336938447	0.964000000000004	1.47300000000001	-1.55438729563249	3	252.92	842	-0.298493439827808	-7.28799999999999	-1.16499999999999	-2.49346662188008	18	252.92	842	0.0111828142243298	0.262999999999997	1.383	-1.03932955718658
Caenorhabditis_elegans	FALSE	0.832706484128178	19998	16605	0	0.818833843748904	0.0000101337770085397	0.24390479167439	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000451900511666831	0.416666666666667	1	0.409482122268339	0.00804992879941242	0.294053571347438	0.000440101710448861	0.00315268424444479	12	332.1	864	1.24181060881711	28.087	26.02	3.33829916285744	6	332.1	864	1.24419217236528	29.729	32.963	2.2989261324507	18	332.1	864	1.25258007789171	28.765	28.939	2.89930180460911
Meriones_unguiculatus	TRUE	0.80037770518579	21921	15681	0	0.658374036274323	0.00159896022146396	0.81383235036708	0	0.454545454545455	0.357142857142857	0.617002332039342	0.0179398276469437	0.463900916643217	0.000561161906243571	0.00461426904358222	13	313.62	760	0.112065334393764	2.79	2.91400000000001	0.315033792219949	5	313.62	760	-0.0402958257415402	-0.960000000000005	-0.438000000000005	0.751174405652101	18	313.62	760	0.0924660231934869	2.293	2.53	0.459079866594071
Bactrocera_oleae	TRUE	0.846471956577927	13211	9825	0	0.846386502017462	0.00000255404507247769	0.425689747705879	0	0.3	0.6	0.414911077363353	0.00699031908178746	0.280976020474467	0.000632913823968028	0.00351308579815742	12	196.5	925	0.510169743130756	12.638	12.212	0.764261798858877	6	196.5	925	0.509157297656977	12.499	15.792	0.505879486487673	18	196.5	925	0.517179182242575	12.851	13.902	0.428231740371375
Gigantopelta_aegis	TRUE	0.715137067938021	22556	15600	0	0.561113240132412	0.0100521198290716	0.360536478635553	0	0.307692307692308	0.538461538461538	0.501636245642009	0.00948602400765884	0.363280849991154	0.000228497536349527	0.000739988262121626	13	312	920	0.157684764383826	3.869	3.948	0.935755583540514	5	312	920	0.0731291751734457	1.824	2.867	5.06474439669546	18	312	920	0.132400185475394	3.275	3.585	1.84029270101364
Acinonyx_jubatus	TRUE	0.468354430379747	19529	8880	0	0.667421145870772	0.00130418038684656	0.871618058860138	0	0.6	1	0.608550252725907	0.0265625844239393	0.463855342832306	0.00098404232767285	0.00820183389346075	12	177.6	571	0.261676104479272	6.329	3.27499999999999	0.335577106063925	6	177.6	571	0.755983058552349	17.91	5.515	0.42798851908248	18	177.6	571	0.359193538696309	8.66899999999999	3.13499999999999	0.203353837727039
Neomonachus_schauinslandi	TRUE	0.788016112789527	18819	14085	0	0.696536934489459	0.000645025783651885	0.865311655650833	0	0.6	0.692307692307692	0.616641784863771	0.0280608569225789	0.468446424278589	0.000790821798498197	0.00823087777857276	14	281.7	846	0.262248382150781	6.468	5.125	2.39919563569204	4	281.7	846	0.234014552259475	5.63400000000001	0.572000000000006	-1.74700877450193	18	281.7	846	0.258482508616018	6.36099999999999	4.44999999999999	1.95932040566537
Vulpes_lagopus	TRUE	0.822162910241202	20695	16634	0	0.719670264116456	0.000347326439401902	0.847671733678095	0	0.583333333333333	0.307692307692308	0.618016022061036	0.0279714266514669	0.46858028635852	0.00079860217912702	0.00961495178107487	14	332.68	766	0.204012365294848	5.03300000000001	4.33300000000001	0.943296776422394	4	332.68	766	0.0593545782709909	1.43	-0.578000000000001	-1.81401480000059	18	332.68	766	0.191530016928786	4.716	3.881	0.667799310826025
Halichoerus_grypus	TRUE	0.62841286358456	21245	12682	0	0.605194213391463	0.00469346849055597	0.864891000216625	0	0.538461538461538	1	0.614402621182984	0.0273809624338113	0.469561311731039	0.000844553431980398	0.00850361089467978	15	253.64	686	0.386635513246295	9.45499999999999	6.07499999999999	1.19164672302598	3	253.64	686	0.482445175835827	11.468	2.988	0.910985621237389	18	253.64	686	0.39954016051292	9.748	5.857	1.20118544106245
Nyctereutes_procyonoides	FALSE	0.677623587440645	27168	18409	0	0.724945334115215	0.000299085947103483	0.824207374523531	0	0.615384615384615	1	0.614256142616963	0.0275911472278867	0.469909358573603	0.00075646513171531	0.00948773083540759	13	368.18	865	0.319395585088059	7.67800000000001	7.043	0.104608796646065	5	368.18	865	0.156114831833702	3.70400000000001	3.69100000000001	-0.316208952652774	18	368.18	865	0.294203169846694	7.07100000000001	6.51200000000001	-0.0913858108026427
Vulpes_vulpes	TRUE	0.862868968521947	19366	15844	0	0.570245832307195	0.00865753372413842	0.852223747222344	0	0.545454545454545	0.857142857142857	0.609432896524772	0.027158412906099	0.464082743611465	0.000801363883236702	0.00949276497235145	13	316.88	794	0.184664221297388	4.387	3.51399999999999	3.34840783293067	5	316.88	794	0.0991368266853406	2.397	0.758000000000003	-0.751237565026805	18	316.88	794	0.173453181369236	4.137	3.05299999999999	2.37441075500357
Leptonychotes_weddellii	TRUE	0.876924625138372	22214	17428	0	0.651340375057341	0.00186505854859753	0.853091708064667	0	0.4	0.428571428571429	0.615779351679343	0.0267718419431899	0.471409066507832	0.000729225350052723	0.00861466770078418	12	348.56	747	0.115665026950301	2.834	2.383	-0.781564134198413	6	348.56	747	0.0521988638778608	1.259	-1.145	-0.57102844633668	18	348.56	747	0.110690066099304	2.70600000000001	1.78200000000001	-0.704991122115531
Mirounga_leonina	TRUE	0.908812220721189	19899	17491	0	0.652066798643501	0.00183596552460742	0.848308632138479	0	0.416666666666667	0.666666666666667	0.613096839906453	0.0269835885664981	0.465557365579987	0.000723313166367045	0.00802299499837319	13	349.82	753	0.164544020340987	4.1	3.586	-1.0659707027576	5	349.82	753	0.20355346531071	4.82899999999999	0.290999999999997	-0.34509793732139	18	349.82	753	0.175838641485283	4.393	3.37	-0.453580385345344
Puma_concolor	TRUE	0.539840038486981	17659	8977	0	0.622645942671123	0.00336633203859985	0.876964023823558	0	0.545454545454545	0.909090909090909	0.576341654150607	0.0248990497115501	0.44952737094621	0.000893905905706877	0.00683442662190753	12	179.54	788	0.110207090940381	2.744	1.855	-0.0928326503245456	5	179.54	788	0.267752770148148	6.57000000000001	3.27300000000001	-0.677156143313936	17	179.54	788	0.139886682188861	3.493	2.123	-0.0559871348512789
Orbicella_faveolata	TRUE	0.408793264733396	25929	10051	0	0.667419301052177	0.00130423547122068	0.319984604794384	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000463137239686353	0.25	0.75	0.429215546725049	0.00339646172839421	0.373729510287065	0.000226404509773774	0.000460664651386531	12	201.02	883	0.122425299055733	2.861	2.978	-0.350848436724324	5	201.02	883	0.05953091647662	1.473	2.828	-0.914975796075916	17	201.02	883	0.103051844414478	2.443	2.824	-0.146049500414442
Hydra_vulgaris	TRUE	0.682591093117409	21385	14331	0	0.826808166561542	0.00000697073329602801	-0.084284969045377	0.0000000000000000000129321714281814	0.0833333333333333	0.6	0.247236079783527	0.00141896989808691	0.246905159809317	0.000331523118037289	0.00133614642323152	12	286.62	907	0.113829775608767	2.80699999999999	2.18599999999999	-1.32288225306628	6	286.62	907	0.159545411157818	3.198	5.378	-1.42724817911864	18	286.62	907	0.16284975665102	4.067	4.698	-1.381479931802
Stylophora_pistillata	TRUE	0.865505826871627	24846	19087	0	0.543675315352854	0.0132207777444294	0.289057479956985	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000453943346372565	0.230769230769231	0.5	0.419353056446754	0.00272626323701359	0.366517060891641	0.000203044644603071	0.000663055894831061	15	381.74	840	0.0473671941461618	1.093	1.378	-1.53443121566746	3	381.74	840	-0.0717961573520134	-1.778	-0.0410000000000021	1.61763871950094	18	381.74	840	0.0344498062660118	0.803999999999999	1.235	-1.07674045577671
Ancylostoma_ceylanicum	FALSE	0.711085387443824	15892	10443	2	0.226502519090087	0.336911121372758	0.186907927813778	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000163647024051473	0.444444444444444	0.866666666666667	0.508971612543731	0.00527354970724448	0.411669248302768	0.000311364813477219	0.000997207612179544	10	208.86	761	0.347066618871	8.628	7.47100000000001	2.24001070393812	5	208.86	761	0.411696742130058	9.97800000000001	12.021	1.11442713659687	15	208.86	761	0.360951280521051	8.941	8.756	2.04290484301113
Alligator_mississippiensis	TRUE	0.944438125568699	18955	16607	0	0.57466324815697	0.00804200553647677	0.814745554293734	0	0.272727272727273	1	0.571004968987775	0.0285565094481339	0.478536198698696	0.000684529693041025	0.00735062858857247	13	332.14	956	-0.0945436968692879	-2.115	0.594	0.525399657668896	5	332.14	956	0.404178829429001	9.744	7.324	-5.26633305723701	18	332.14	956	0.0021598792491847	0.051000000000001	2.383	1.0171987965751
Daphnia_galeata	FALSE	0.884447674418605	15649	13387	2	0.517293233082707	0.019500547061355	0.445513841479754	0	0.384615384615385	0.846153846153846	0.429770218748161	0.0063992929548159	0.286202778670413	0.000518056886946301	0.00348361053670015	12	267.74	889	0.0879420751484697	2.089	1.507	-0.388025014407467	6	267.74	889	0.459220104982046	11.425	12.632	2.60301309856043	18	267.74	889	0.165474575136925	4.016	4.174	0.281194995981261
Ramazzottius_varieornatus	FALSE	0.774374249766594	23007	17418	0	0.858610994450797	0.00000126900271020005	0.113738288695434	0.000000000000000000000000000000000000000000215437749242932	0.5	1	0.570270761650757	0.00362178222208033	0.429912208695916	0.000285058361064532	0.00119075867704433	10	348.36	858	0.380774192752274	8.905	5.663	2.41703342465726	6	348.36	858	0.360403248982633	8.39	9.339	2.75009260806745	16	348.36	858	0.378083548671136	8.82999999999999	6.8	2.46955773284646
Puntigrus_tetrazona	TRUE	0.881585769552905	25865	22104	0	0.672686420677166	0.00115472587222124	0.30105569738306	0	0.307692307692308	1	0.588811114962901	0.0104380760118398	0.345908390247265	0.00026683145528863	0.00149119239073065	14	442.08	846	0.0122307275656779	0.297000000000003	1.431	0.0182530010244678	4	442.08	846	0.281747592641524	6.659	5.248	2.22608331978336	18	442.08	846	0.0446390544596109	1.102	1.805	0.761143479378706
Caenorhabditis_nigoni	FALSE	0.689981485291092	29167	20124	0	0.746145220122457	0.000158300903032986	0.228982202885277	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000911236036158222	0.461538461538462	1	0.444047799541987	0.0062578812912904	0.320650895819359	0.000365972086403843	0.00259352833927061	12	402.48	836	0.960557741154033	22.768	20.497	2.74535409052299	6	402.48	836	1.14792414996973	27.38	27.149	3.61829867909794	18	402.48	836	0.998953274256008	23.737	22.362	2.95917234263755
Lepidothrix_coronata	TRUE	0.947020319105414	15382	13889	0	0.83817910415385	0.00000395317777178128	0.871454741563334	0	0.75	1	0.616630358055801	0.0294920531556762	0.463229747580765	0.000851866479292667	0.00957892978076078	11	277.78	780	0.336960489967538	8.207	7.019	2.85834587326155	6	277.78	780	0.340380790485275	7.853	5.31	3.39450144297099	17	277.78	780	0.334952198951801	8.09	6.636	3.07666812163038
Owenia_fusiformis	FALSE	0.841955509570616	26881	16275	0	0.472317221739249	0.0354817446640186	0.0779122870957352	0.000000000000000000203620686633834	0.0833333333333333	0.846153846153846	0.392500304649834	0.00275136286121963	0.331854178149244	0.000179168562827287	0.000428200226526741	13	325.5	912	0.0802466899370674	1.985	1.712	0.611918557181225	5	325.5	912	0.14798747676193	3.601	4.444	3.56606059331941	18	325.5	912	0.0972494954437383	2.399	2.331	1.12753486793252
Betta_splendens	TRUE	0.942092951405747	22932	21345	0	0.269578618969975	0.250390122221721	0.728092729510365	0	0.538461538461538	0.846153846153846	0.663724217294636	0.0154309453757293	0.420794648938195	0.000420102578220366	0.00356713859390819	13	426.9	915	0.206684525815684	5.113	4.92	2.92612884149741	5	426.9	915	0.0436347527731006	0.920999999999994	2.52999999999999	2.22601545140019	18	426.9	915	0.176837299495161	4.316	4.548	3.26077814251479
Onychostruthus_taczanowskii	TRUE	0.856397565380242	15777	12804	0	0.6100988924743	0.0042830924982807	0.857634922485261	0	0.454545454545455	1	0.636833708430171	0.0295298206936519	0.468951719679084	0.00090926200166948	0.010075692283656	13	256.08	810	0.193218287440986	4.67	3.003	0.695801080858786	5	256.08	810	0.542759085381924	12.165	7.451	3.73790496191632	18	256.08	810	0.242682731634662	5.81699999999999	3.57799999999999	1.29422144175773
Numida_meleagris	TRUE	0.924959978655283	16083	13867	0	0.749164191928883	0.00014387597992505	0.872035822340989	0	0.545454545454545	0.857142857142857	0.591832293717596	0.0273801941768999	0.465597191132594	0.000862310031158067	0.00976467404172408	12	277.34	757	0.278346906174093	6.87	5.327	1.55612460919618	6	277.34	757	0.275955748703542	6.491	4.83	1.50167561938236	18	277.34	757	0.279866960153608	6.863	5.43799999999999	1.78766714762532
Papilio_machaon	TRUE	0.912773058252427	13379	12034	0	0.840878637395041	0.00000343330618065664	0.449322664070422	0	0.636363636363636	0.866666666666667	0.472542543375424	0.0244766308213275	0.307492680232535	0.000428751094544344	0.00197283674151514	11	240.68	948	0.496891154156667	12.307	13.038	2.32100623027667	6	240.68	948	0.535623339117129	13.026	15.474	6.12173363946578	17	240.68	948	0.51102706252252	12.62	14.04	3.0719809423276
Mustela_putorius	TRUE	0.45468419238911	20794	9236	0	0.694802076979448	0.000674154763900572	0.88532209282749	0	0.583333333333333	1	0.607137847274668	0.0269523968884946	0.466447920844827	0.000990947052980567	0.00860407425358684	13	184.72	683	0.429983660557766	10.583	7.403	0.440418605391347	5	184.72	683	0.68070519016641	16.152	4.998	-0.256516114898811	18	184.72	683	0.465625187443698	11.415	7.02500000000001	0.403952656518331
Lates_calcarifer	TRUE	0.919066655788529	25342	22530	0	0.788563052426924	0.0000361575447948441	0.468987962205909	0	0.538461538461538	0.923076923076923	0.617856638180987	0.00823758089899001	0.383125686043438	0.000211552862995656	0.000949871924175367	13	450.6	876	0.270579595321297	6.692	6.62	2.53197809437127	5	450.6	876	0.181548227240613	4.131	4.16099999999999	2.36805317544077	18	450.6	876	0.256022243205551	6.282	6.225	2.93412107074891
Takifugu_flavidus	FALSE	0.665416922023144	29408	18458	0	0.486427552573813	0.0296451426436393	0.638324386804095	0	0.416666666666667	0.533333333333333	0.656991205366222	0.00830077903439514	0.433185115324409	0.000419906921344728	0.00311666453615753	12	369.16	882	0.234727486902541	5.797	5.234	5.85467010596289	6	369.16	882	-0.0679145852064444	-1.529	1.045	4.06990379090768	18	369.16	882	0.178435975674406	4.36000000000001	4.64000000000001	5.88782688738977
Tursiops_truncatus	TRUE	0.851617478588184	19240	15611	0	0.536145186331346	0.0148172595673171	0.852456175769382	0	0.454545454545455	0.4	0.621338642476268	0.027915353359137	0.465721066731551	0.000748680074968748	0.00800257051891243	13	312.22	761	-0.0405326540877309	-0.997999999999999	0.331999999999999	0.586746382612115	4	312.22	761	0.0498908566873291	1.171	0.662000000000001	-1.5692030556133	17	312.22	761	-0.0200745701988618	-0.498999999999999	0.588000000000005	0.806757755504948
Elysia_chlorotica	FALSE	0.769643637271422	23871	12332	0	0.752445660712713	0.000129489464586906	0.518743966017164	0	0.461538461538462	0.5	0.543798482733872	0.0163118329551129	0.348597487581933	0.000357233911165346	0.0013961197761142	12	246.64	931	0.194063478105337	4.789	4.81799999999999	0.119966766569022	6	246.64	931	-0.0255949584739376	-0.624000000000002	0.96	4.58560427802038	18	246.64	931	0.149451754120109	3.725	4.149	1.45377769834992
Haliotis_rufescens	TRUE	0.728638011393061	31171	22512	0	0.819278037540034	0.00000992948664878353	0.37369625663939	0	0.538461538461538	0.909090909090909	0.54572676701109	0.00722500795020759	0.400799744999949	0.000210708934240287	0.000915758406983941	13	450.24	955	0.134510249213468	3.309	3.083	-2.45420745963711	5	450.24	955	0.201268538085451	4.916	6.43299999999999	6.3409113657575	18	450.24	955	0.141907376804625	3.53	3.722	-0.474267182317361
