species	NCBI.taxid	dN	dS	dNdS
Ornithorhynchus_anatinus	9258	0.1518720601	1.356015304	0.111998780288102
Monodelphis_domestica	13616	0.05476042993	0.4831629781	0.113337388028655
Phascolarctos_cinereus	38626	0.04379593953	0.3527294155	0.124162991816031
Loxodonta_africana	9785	0.0355726554	0.27341055	0.130107105962078
Trichechus_manatus	9778	0.02948013321	0.218402633	0.134980667609442
Callithrix_jacchus	9483	0.02851038524	0.2093028579	0.136215938597559
Piliocolobus_tephrosceles	591936	0.007815265056	0.05783811963	0.135123083288246
Macaca_mulatta	9544	0.00611961002	0.0486271117	0.125847697016313
Gorilla_gorilla	9593	0.008431452731	0.0353199789	0.238716244844642
Homo_sapiens	9606	0.003178485346	0.01876256741	0.1694056722912
Pan_troglodytes	9598	0.002986190174	0.01860343598	0.1605182062717
Marmota_flaviventris	93162	0.04900584667	0.4821319375	0.101644058105983
Heterocephalus_glaber	10181	0.07342738732	0.6016845172	0.122036358292385
Peromyscus_maniculatus	10042	0.01768756168	0.1643569907	0.107616728711497
Onychomys_torridus	38674	0.01751774781	0.1540506957	0.113714175261592
Microtus_ochrogaster	79684	0.01240285469	0.1160151275	0.106907219405504
Arvicola_amphibius	1047088	0.01095871343	0.1094958784	0.100083341858464
Meriones_unguiculatus	10047	0.0399567133	0.3752186298	0.106489150928614
Rattus_norvegicus	10116	0.02809960848	0.2984230222	0.094160324068992
Arvicanthis_niloticus	61156	0.0136744014	0.1444974853	0.0946341825368777
Grammomys_surdaster	491861	0.01561754977	0.1462722669	0.106770409052846
Mastomys_coucha	35658	0.02184082986	0.2080675857	0.10496988171666
Mus_musculus	10090	0.01464672447	0.1463791255	0.100060199293922
Mus_pahari	10093	0.01572547416	0.1442797097	0.108992970617268
Erinaceus_europaeus	9365	0.09598187025	0.8413581695	0.114079679415296
Talpa_occidentalis	50954	0.05574613754	0.5063177453	0.110101093744936
Vicugna_pacos	30538	0.03926749769	0.3565689839	0.110125948871124
Sus_scrofa	9823	0.04293378591	0.3970596609	0.108129306846945
Balaenoptera_acutorostrata	9767	0.01254251331	0.0659579252	0.190159306436158
Tursiops_truncatus	9739	0.006108873804	0.03829516016	0.15952077960966
Neophocaena_asiaeorientalis	189058	0.006433109214	0.04271642513	0.150600364951467
Odocoileus_virginianus	9874	0.009770146068	0.07900442498	0.123665808218632
Cervus_elaphus	9860	0.04347949204	0.1705721505	0.254903815848883
Ovis_aries	9940	0.01234363341	0.1149592451	0.107373995012429
Bos_taurus	9913	0.01088098087	0.09824741936	0.110750805882541
Pteropus_vampyrus	132908	0.005383889862	0.02190863211	0.245742857653928
Pteropus_giganteus	143291	0.005067813967	0.02117895181	0.239285400545987
Phyllostomus_discolor	89673	0.05843783487	0.5219461234	0.111961430979372
Molossus_molossus	27622	0.03585891578	0.2958335622	0.121213142664852
Miniopterus_natalensis	291302	0.03364528785	0.2903145481	0.115892531291304
Pipistrellus_kuhlii	59472	0.0345718544	0.2770463012	0.124787280141461
Myotis_myotis	51298	0.008683917553	0.065209337	0.133169848866888
Myotis_lucifugus	59463	0.01031870654	0.04959494445	0.208059645079409
Myotis_brandtii	109478	0.005872708577	0.03354473694	0.175070938475513
Ceratotherium_simum	9807	0.02510314106	0.1936115882	0.129657223998744
Equus_asinus	9793	0.002983406335	0.01991524114	0.149805182574857
Equus_caballus	9796	0.002846551353	0.02115469487	0.134558847125551
Manis_javanica	9974	0.06417415225	0.4642830592	0.138222041442946
Panthera_tigris	9694	0.007736605199	0.0391251655	0.197739871515687
Felis_catus	9685	0.003113392169	0.02562206197	0.121512162941662
Lynx_pardinus	191816	0.008213165521	0.03428572626	0.239550577366128
Acinonyx_jubatus	32536	0.004762358025	0.02860713932	0.166474458411524
Puma_concolor	9696	0.007573511123	0.03621428825	0.209130470015519
Lynx_canadensis	61383	0.002901494782	0.02234948918	0.129823762799754
Panthera_leo	9689	0.005991097487	0.03666449054	0.16340326563283
Suricata_suricatta	37032	0.04790487877	0.4412279191	0.108571730609692
Canis_lupus	9612	0.003671772521	0.03059842791	0.119998731039382
Nyctereutes_procyonoides	34880	0.004544927996	0.035726672	0.127213864084514
Vulpes_vulpes	9627	0.001617103999	0.01178823377	0.137179498689226
Vulpes_lagopus	494514	0.0000001671725373	0.000001066762252	0.15671021072088
Ursus_arctos	9644	0.01933322678	0.1778285289	0.108718364255669
Enhydra_lutris	34882	0.009821764936	0.07532102774	0.13039871109969
Mustela_putorius	9668	0.009632469288	0.09123159017	0.105582608721946
Halichoerus_grypus	9711	0.0057567904	0.03424356218	0.16811307099827
Neomonachus_schauinslandi	29088	0.00359230484	0.02245941923	0.15994647070845
Mirounga_leonina	9715	0.004468398721	0.02625416817	0.170197687927738
Leptonychotes_weddellii	9713	0.01064132369	0.0352453726	0.301921157445786
